MM #,m_rad,m_azi,sigma_rad,sigma_azi,distribution,alpha_azi,alpha_rad,weight,sigmax,sigmay,theta_degrees,theta_position,mux,muy
450,0.0,0.0,5e-08,5e-08,gaussian,0.2737889509357693,0.6627414162848005,0.0,5e-08,5e-08,-3.6740679661530606,-3.6740679661530606,-0.0,0.0
451,0.0,0.0,5e-08,5e-08,gaussian,0.3062896901435127,0.8883700534513052,0.0,5e-08,5e-08,48.977796101540605,48.977796101540605,0.0,0.0
452,0.0,0.0,5e-08,5e-08,gaussian,0.2494217833316217,0.7451289594873115,0.0,5e-08,5e-08,71.02220389845938,71.02220389845938,0.0,0.0
453,0.0,0.0,5e-08,5e-08,gaussian,0.2681722311203498,0.7016193975796523,0.0,5e-08,5e-08,25.718475763071908,25.718475763071908,0.0,0.0
454,0.0,0.0,5e-08,5e-08,gaussian,0.3138864251605748,0.8974277106079799,0.0,5e-08,5e-08,-11.022203898459324,-11.022203898459324,-0.0,0.0
455,0.0,0.0,5e-08,5e-08,gaussian,0.2917360265989019,0.722048793647543,0.0,5e-08,5e-08,56.32593203384686,56.32593203384686,0.0,0.0
456,0.0,0.0,5e-08,5e-08,gaussian,0.3291585996954852,0.6350557057345763,0.0,5e-08,5e-08,-71.02220389845934,-71.02220389845934,-0.0,0.0
457,0.0,0.0,5e-08,5e-08,gaussian,0.2706295446693443,0.7154746305456928,0.0,5e-08,5e-08,-34.28152423692808,-34.28152423692808,-0.0,0.0
458,0.0,0.0,5e-08,5e-08,gaussian,0.3198352405207273,0.8105860118627455,0.0,5e-08,5e-08,11.038796065243616,11.038796065243616,0.0,-0.0
459,0.0,0.0,5e-08,5e-08,gaussian,0.2867180634708465,0.811066277797208,0.0,5e-08,5e-08,85.75719081890182,85.75719081890182,0.0,0.0
460,0.0,0.0,5e-08,5e-08,gaussian,0.3293211346968556,0.6918638000912287,0.0,5e-08,5e-08,-34.24280918109818,-34.24280918109818,0.0,0.0
461,0.0,0.0,5e-08,5e-08,gaussian,0.2736059411902091,0.9239101804968639,0.0,5e-08,5e-08,-18.397993442072718,-18.397993442072718,0.0,0.0
462,0.0,0.0,5e-08,5e-08,gaussian,0.3174224151924701,0.7601860349930861,0.0,5e-08,5e-08,-56.32040131158544,-56.32040131158544,0.0,0.0
463,0.0,0.0,5e-08,5e-08,gaussian,0.3077497982692164,0.7645207377921883,0.0,5e-08,5e-08,-41.60200655792727,-41.60200655792727,0.0,0.0
464,0.0,0.0,5e-08,5e-08,gaussian,0.3382862689998462,0.8702516397265037,0.0,5e-08,5e-08,-56.3204013115855,-56.3204013115855,-0.0,0.0
465,0.0,0.0,5e-08,5e-08,gaussian,0.2855247597550824,0.8026203606285021,0.0,5e-08,5e-08,-78.39799344207276,-78.39799344207276,-0.0,0.0
466,0.0,0.0,5e-08,5e-08,gaussian,0.3339244537118828,0.8566733607751232,0.0,5e-08,5e-08,63.68437813030325,63.68437813030325,0.0,0.0
467,0.0,0.0,5e-08,5e-08,gaussian,0.2832010466640801,0.8234380222486734,0.0,5e-08,5e-08,48.946865609090224,48.946865609090224,0.0,-0.0
468,0.0,0.0,5e-08,5e-08,gaussian,0.2642716694709522,0.7728854157540695,0.0,5e-08,5e-08,-11.053134390909804,-11.053134390909804,-0.0,0.0
469,0.0,0.0,5e-08,5e-08,gaussian,0.2668919475238249,0.7713231548977357,0.0,5e-08,5e-08,-11.053134390909776,-11.053134390909776,0.0,0.0
470,0.0,0.0,5e-08,5e-08,gaussian,0.3302245020462861,0.8185546205270269,0.0,5e-08,5e-08,34.20935308787719,34.20935308787719,0.0,-0.0
471,0.0,0.0,5e-08,5e-08,gaussian,0.2760039715385822,0.6502841313201948,0.0,5e-08,5e-08,-85.79064691212281,-85.79064691212281,0.0,0.0
472,0.0,0.0,5e-08,5e-08,gaussian,0.3126031297683645,0.6823716304654682,0.0,5e-08,5e-08,56.31562186969675,56.31562186969675,0.0,0.0
473,0.0,0.0,5e-08,5e-08,gaussian,0.2945277804575771,0.7246956787248391,0.0,5e-08,5e-08,-25.790646912122853,-25.790646912122853,-0.0,0.0
474,0.0,0.0,5e-08,5e-08,gaussian,0.2865301628643214,0.808953020376069,0.0,5e-08,5e-08,13.114843143760865,13.114843143760865,0.0,-0.0
475,0.0,0.0,5e-08,5e-08,gaussian,0.3161187809410472,0.7755882300615321,0.0,5e-08,5e-08,73.11484314376087,73.11484314376087,0.0,0.0
476,0.0,0.0,5e-08,5e-08,gaussian,0.2956508600576351,0.6527454095396562,0.0,5e-08,5e-08,53.44257842811962,53.44257842811962,0.0,-0.0
477,0.0,0.0,5e-08,5e-08,gaussian,0.3042673384906997,0.7177294612161574,0.0,5e-08,5e-08,19.67226471564129,19.67226471564129,0.0,-0.0
478,0.0,0.0,5e-08,5e-08,gaussian,0.3080208880574384,0.7272700589834512,0.0,5e-08,5e-08,26.229686287521723,26.229686287521723,0.0,0.0
479,0.0,0.0,5e-08,5e-08,gaussian,0.2691940252024641,0.7319131877204629,0.0,5e-08,5e-08,46.88515685623915,46.88515685623915,0.0,0.0
480,0.0,0.0,5e-08,5e-08,gaussian,0.2930994797682985,0.7224318522714956,0.0,5e-08,5e-08,79.67226471564129,79.67226471564129,0.0,0.0
481,0.0,0.0,5e-08,5e-08,gaussian,0.2786218067233732,0.8011853843441984,0.0,5e-08,5e-08,-46.88515685623918,-46.88515685623918,-0.0,0.0
482,0.0,0.0,5e-08,5e-08,gaussian,0.2995865710544336,0.7118367383011365,0.0,5e-08,5e-08,-53.44257842811956,-53.44257842811956,0.0,0.0
483,0.0,0.0,5e-08,5e-08,gaussian,0.2814715468177204,0.8147349736526684,0.0,5e-08,5e-08,19.6918520228715,19.6918520228715,0.0,-0.0
484,0.0,0.0,5e-08,5e-08,gaussian,0.2681155291536467,0.7751843783354314,0.0,5e-08,5e-08,-46.87209865141904,-46.87209865141904,0.0,0.0
485,0.0,0.0,5e-08,5e-08,gaussian,0.283490524238932,0.8442246086162443,0.0,5e-08,5e-08,-66.56395067429051,-66.56395067429051,0.0,0.0
486,0.0,0.0,5e-08,5e-08,gaussian,0.2447410019852132,0.7222103667941254,0.0,5e-08,5e-08,86.255802697162,86.255802697162,0.0,0.0
487,0.0,0.0,5e-08,5e-08,gaussian,0.2661152135573744,0.7568194067361133,0.0,5e-08,5e-08,-13.127901348580991,-13.127901348580991,0.0,0.0
488,0.0,0.0,5e-08,5e-08,gaussian,0.301476070323318,0.7322581063313833,0.0,5e-08,5e-08,46.87209865141901,46.87209865141901,0.0,-0.0
489,0.0,0.0,5e-08,5e-08,gaussian,0.2703023587784882,0.7662920297857813,0.0,5e-08,5e-08,13.127901348581034,13.127901348581034,0.0,-0.0
490,0.0,0.0,5e-08,5e-08,gaussian,0.3190826164389482,0.7245244353165065,0.0,5e-08,5e-08,13.127901348581005,13.127901348581005,0.0,0.0
491,0.0,0.0,5e-08,5e-08,gaussian,0.3388118789844519,0.8986059562946993,0.0,5e-08,5e-08,-6.563950674290481,-6.563950674290481,0.0,0.0
492,0.0,0.0,5e-08,5e-08,gaussian,0.2454007791089478,0.7398039900278375,0.0,5e-08,5e-08,5.684341886080802e-14,5.684341886080802e-14,0.0,-0.0
493,0.0,0.0,5e-08,5e-08,gaussian,0.3185670381512118,0.6973870688774534,0.0,5e-08,5e-08,-66.5697429892893,-66.5697429892893,0.0,0.0
494,0.0,0.0,5e-08,5e-08,gaussian,0.3104477188460381,0.8003232495719086,0.0,5e-08,5e-08,-86.27897195715724,-86.27897195715724,-0.0,0.0
495,0.0,0.0,5e-08,5e-08,gaussian,0.2902498654025897,0.684725814553713,0.0,5e-08,5e-08,66.56974298928932,66.56974298928932,0.0,0.0
496,0.0,0.0,5e-08,5e-08,gaussian,0.2574512694514142,0.6728714974039245,0.0,5e-08,5e-08,26.27897195715724,26.27897195715724,0.0,0.0
497,0.0,0.0,5e-08,5e-08,gaussian,0.2928289229479237,0.7753092245910489,0.0,5e-08,5e-08,-13.139485978578605,-13.139485978578605,0.0,0.0
498,0.0,0.0,5e-08,5e-08,gaussian,0.2662139004301684,0.8123069966492559,0.0,5e-08,5e-08,-13.139485978578577,-13.139485978578577,-0.0,0.0
499,0.0,0.0,5e-08,5e-08,gaussian,0.2654606757906013,0.7883747200664887,0.0,5e-08,5e-08,-46.860514021421324,-46.860514021421324,-0.0,0.0
500,0.0,0.0,5e-08,5e-08,gaussian,0.2930309410235777,0.7698835003229039,0.0,5e-08,5e-08,60.00000000000001,60.00000000000001,0.0,0.0
501,0.0,0.0,5e-08,5e-08,gaussian,0.2982768401945817,0.8927546640776889,0.0011432763066666666,5e-08,5e-08,39.09529933864238,39.09529933864238,0.0,-0.0
502,0.0,0.0,5e-08,5e-08,gaussian,0.257456021433888,0.6038669810522562,0.0011432763066666666,5e-08,5e-08,6.968233553785851,6.968233553785851,0.0,0.0
503,0.0,0.0,5e-08,5e-08,gaussian,0.2597660515347071,0.7209133172032536,0.0011432763066666666,5e-08,5e-08,-53.031766446214135,-53.031766446214135,0.0,0.0
504,0.0,0.0,5e-08,5e-08,gaussian,0.2671273347708512,0.7141140387471063,0.0011432763066666666,5e-08,5e-08,20.90470066135758,20.90470066135758,0.0,0.0
505,0.0,0.0,5e-08,5e-08,gaussian,0.2401467385290627,0.6406557618620916,0.0,5e-08,5e-08,21.252272962868574,21.252272962868574,0.0,0.0
506,0.0,0.0,5e-08,5e-08,gaussian,0.289605557461551,0.7719106751802963,0.0,5e-08,5e-08,21.252272962868602,21.252272962868602,0.0,-0.0
507,0.0,0.0,5e-08,5e-08,gaussian,0.272449214203681,0.7699850736848692,0.0,5e-08,5e-08,-7.0840909876228295,-7.0840909876228295,-0.0,0.0
508,0.0,0.0,5e-08,5e-08,gaussian,0.2952140903523601,0.6874194528671209,0.0,5e-08,5e-08,-67.08409098762283,-67.08409098762283,0.0,0.0
509,0.0,0.0,5e-08,5e-08,gaussian,0.2574221854305515,0.8523084216833481,0.0,5e-08,5e-08,-7.158464547028984,-7.158464547028984,0.0,0.0
510,0.0,0.0,5e-08,5e-08,gaussian,0.3008477311828077,0.7867209188742096,0.0,5e-08,5e-08,-21.47539364108694,-21.47539364108694,-0.0,0.0
511,0.0,0.0,5e-08,5e-08,gaussian,0.3093621382273801,0.8946019199834441,0.0,5e-08,5e-08,81.47539364108698,81.47539364108698,0.0,-0.0
512,0.0,0.0,5e-08,5e-08,gaussian,0.2327902869029828,0.7197834209340889,0.0,5e-08,5e-08,67.15846454702901,67.15846454702901,0.0,-0.0
513,0.0,0.0,5e-08,5e-08,gaussian,0.352870724240375,0.7959963984335402,0.0,5e-08,5e-08,83.07283605550452,83.07283605550452,0.0,-0.0
514,0.0,0.0,5e-08,5e-08,gaussian,0.3561319562109972,0.7691279954552513,0.0,5e-08,5e-08,-48.46358197224774,-48.46358197224774,-0.0,0.0
515,0.0,0.0,5e-08,5e-08,gaussian,0.2791261667002135,0.7485928722329834,0.0,5e-08,5e-08,-71.53641802775229,-71.53641802775229,0.0,0.0
516,0.0,0.0,5e-08,5e-08,gaussian,0.3053569826859626,0.7630920836616562,0.0,5e-08,5e-08,23.07283605550451,23.07283605550451,0.0,0.0
517,0.0,0.0,5e-08,5e-08,gaussian,0.2662510681283518,0.928396263039123,0.0,5e-08,5e-08,36.92716394449546,36.92716394449546,0.0,0.0
518,0.0,0.0,5e-08,5e-08,gaussian,0.3206282637205588,0.8702476333863008,0.0,5e-08,5e-08,60.0,60.0,0.0,0.0
519,0.0,0.0,5e-08,5e-08,gaussian,0.2985388950721127,0.7071568922500278,0.0,5e-08,5e-08,71.597455956545,71.597455956545,0.0,0.0
520,0.0,0.0,5e-08,5e-08,gaussian,0.3231806235848463,0.8174304947700305,0.0,5e-08,5e-08,11.597455956545005,11.597455956545005,0.0,0.0
521,0.0,0.0,5e-08,5e-08,gaussian,0.3238666540522234,0.6205488668339403,0.0,5e-08,5e-08,48.40254404345498,48.40254404345498,0.0,-0.0
522,0.0,0.0,5e-08,5e-08,gaussian,0.3226312387681538,0.8214455144895456,0.0,5e-08,5e-08,-23.194911913090024,-23.194911913090024,0.0,0.0
523,0.0,0.0,5e-08,5e-08,gaussian,0.339198660482293,0.8277811639877141,0.0,5e-08,5e-08,-35.74107230196044,-35.74107230196044,0.0,0.0
524,0.0,0.0,5e-08,5e-08,gaussian,0.286740946628276,0.7431455579235883,0.0,5e-08,5e-08,74.55535661882374,74.55535661882374,0.0,-0.0
525,0.0,0.0,5e-08,5e-08,gaussian,0.2779619648062941,0.7484162236102392,0.0,5e-08,5e-08,14.55535661882378,14.55535661882378,0.0,-0.0
526,0.0,0.0,5e-08,5e-08,gaussian,0.2885644601945157,0.8004844581375871,0.0,5e-08,5e-08,-14.555356618823737,-14.555356618823737,-0.0,0.0
527,0.0,0.0,5e-08,5e-08,gaussian,0.305618342188088,0.6447703849309275,0.0,5e-08,5e-08,84.25892769803957,84.25892769803957,0.0,0.0
528,0.0,0.0,5e-08,5e-08,gaussian,0.2696807161384582,0.9064586957731883,0.0,5e-08,5e-08,35.74107230196042,35.74107230196042,0.0,0.0
529,0.0,0.0,5e-08,5e-08,gaussian,0.2806231439165651,0.7230525360496068,0.0,5e-08,5e-08,-16.687644357679687,-16.687644357679687,0.0,0.0
530,0.0,0.0,5e-08,5e-08,gaussian,0.2920338126226347,0.7430069037505032,0.0,5e-08,5e-08,85.03146653651959,85.03146653651959,0.0,-0.0
531,0.0,0.0,5e-08,5e-08,gaussian,0.2922074912127,0.7271905942359453,0.0,5e-08,5e-08,5.684341886080802e-14,5.684341886080802e-14,0.0,-0.0
532,0.0,0.0,5e-08,5e-08,gaussian,0.2868771678999868,0.5961210826323473,0.0,5e-08,5e-08,-8.343822178839844,-8.343822178839844,0.0,0.0
533,0.0,0.0,5e-08,5e-08,gaussian,0.2985987713625894,0.7211013544650527,0.0,5e-08,5e-08,-85.03146653651959,-85.03146653651959,0.0,0.0
534,0.0,0.0,5e-08,5e-08,gaussian,0.2946439258107622,0.837686514033824,0.0,5e-08,5e-08,68.34382217883987,68.34382217883987,0.0,-0.0
535,0.0,0.0,5e-08,5e-08,gaussian,0.2886196600821589,0.7478781497023854,0.0,5e-08,5e-08,76.68764435767972,76.68764435767972,0.0,0.0
536,0.0,0.0,5e-08,5e-08,gaussian,0.2613937179652784,0.7480694663562147,0.0,5e-08,5e-08,43.26940159857202,43.26940159857202,0.0,0.0
537,0.0,0.0,5e-08,5e-08,gaussian,0.2529737581157214,0.722972144751071,0.0,5e-08,5e-08,-59.999999999999915,-59.999999999999915,-0.0,0.0
538,0.0,0.0,5e-08,5e-08,gaussian,0.2214289019228904,0.8864139300285542,0.0,5e-08,5e-08,-34.90410239785797,-34.90410239785797,-0.0,0.0
539,0.0,0.0,5e-08,5e-08,gaussian,0.2934873737889137,0.7399612455317596,0.0,5e-08,5e-08,-34.90410239785801,-34.90410239785801,0.0,0.0
540,0.0,0.0,5e-08,5e-08,gaussian,0.2288593426402152,0.8395388477004108,0.0,5e-08,5e-08,-51.63470079928595,-51.63470079928595,-0.0,0.0
541,0.0,0.0,5e-08,5e-08,gaussian,0.2952958354512702,0.7840868418800524,0.0,5e-08,5e-08,-60.0,-60.0,0.0,0.0
542,0.0,0.0,5e-08,5e-08,gaussian,0.299626450024868,0.69427005466443,0.0,5e-08,5e-08,-51.63470079928601,-51.63470079928601,0.0,0.0
543,0.0,0.0,5e-08,5e-08,gaussian,0.2560896473174331,0.7765267853691138,0.0,5e-08,5e-08,5.684341886080802e-14,5.684341886080802e-14,0.0,-0.0
544,0.0,0.0,5e-08,5e-08,gaussian,0.3177241762627426,0.8082969473297816,0.0,5e-08,5e-08,85.14921397944849,85.14921397944849,0.0,-0.0
545,0.0,0.0,5e-08,5e-08,gaussian,0.2999278775050963,0.7535846473697786,0.0,5e-08,5e-08,51.61692867351719,51.61692867351719,0.0,0.0
546,0.0,0.0,5e-08,5e-08,gaussian,0.3087190737525168,0.7576983879907865,0.0,5e-08,5e-08,-8.383071326482806,-8.383071326482806,-0.0,0.0
547,0.0,0.0,5e-08,5e-08,gaussian,0.3184967378587114,0.8190577182391174,0.0,5e-08,5e-08,-59.99999999999997,-59.99999999999997,-0.0,0.0
548,0.0,0.0,5e-08,5e-08,gaussian,0.3097234363691821,0.9607213754317291,0.0,5e-08,5e-08,-76.76614265296564,-76.76614265296564,0.0,0.0
549,0.0,0.0,5e-08,5e-08,gaussian,0.2757490409419593,0.8611114283058756,0.0,5e-08,5e-08,-68.38307132648282,-68.38307132648282,0.0,0.0
550,0.0,0.0,5e-08,5e-08,gaussian,0.3495596524773911,0.8632459573392731,0.0,5e-08,5e-08,18.370339830765644,18.370339830765644,0.0,0.0
551,0.0,0.0,5e-08,5e-08,gaussian,0.2812542160073163,0.8397110625989004,0.0,5e-08,5e-08,-63.67406796615316,-63.67406796615316,-0.0,0.0
552,0.0,0.0,5e-08,5e-08,gaussian,0.2977164752159306,0.7365396171330969,0.0,5e-08,5e-08,-56.32593203384684,-56.32593203384684,-0.0,0.0
553,0.0,0.0,5e-08,5e-08,gaussian,0.2902101999353042,0.8190011657402514,0.0,5e-08,5e-08,-41.62966016923434,-41.62966016923434,-0.0,0.0
554,0.0,0.0,5e-08,5e-08,gaussian,0.344715625410273,0.584762188263179,0.0,5e-08,5e-08,-11.022203898459395,-11.022203898459395,0.0,0.0
555,0.0,0.0,5e-08,5e-08,gaussian,0.3306581786856113,0.7151283275173643,0.0,5e-08,5e-08,41.62966016923435,41.62966016923435,0.0,0.0
556,0.0,0.0,5e-08,5e-08,gaussian,0.3293276054907892,0.7339631181596633,0.0,5e-08,5e-08,78.37033983076563,78.37033983076563,0.0,-0.0
557,0.0,0.0,5e-08,5e-08,gaussian,0.3053958481047593,0.7535203107322486,0.0,5e-08,5e-08,63.674067966153125,63.674067966153125,0.0,0.0
558,0.0,0.0,5e-08,5e-08,gaussian,0.2569145178433521,0.7528111793192271,0.0,5e-08,5e-08,41.602006557927275,41.602006557927275,0.0,0.0
559,0.0,0.0,5e-08,5e-08,gaussian,0.3265998160530965,0.687295965297491,0.0,5e-08,5e-08,48.96120393475633,48.96120393475633,0.0,-0.0
560,0.0,0.0,5e-08,5e-08,gaussian,0.2896396822219012,0.8518774707605138,0.0,5e-08,5e-08,-63.67959868841456,-63.67959868841456,-0.0,0.0
561,0.0,0.0,5e-08,5e-08,gaussian,0.2913527731288738,0.7622237204428715,0.0,5e-08,5e-08,34.24280918109815,34.24280918109815,0.0,-0.0
562,0.0,0.0,5e-08,5e-08,gaussian,0.2741813048247139,0.7322011039050335,0.0,5e-08,5e-08,63.67959868841454,63.67959868841454,0.0,0.0
563,0.0,0.0,5e-08,5e-08,gaussian,0.3028918681257259,0.7142483907268247,0.0,5e-08,5e-08,41.60200655792727,41.60200655792727,0.0,-0.0
564,0.0,0.0,5e-08,5e-08,gaussian,0.32304240300964,0.7588671314540418,0.0,5e-08,5e-08,-71.03879606524367,-71.03879606524367,-0.0,0.0
565,0.0,0.0,5e-08,5e-08,gaussian,0.2997280409096928,0.7534976101093608,0.0,5e-08,5e-08,-34.242809181098224,-34.242809181098224,-0.0,0.0
566,0.0,0.0,5e-08,5e-08,gaussian,0.2841516667037866,0.7644203618247958,0.0,5e-08,5e-08,-56.31562186969677,-56.31562186969677,-0.0,0.0
567,0.0,0.0,5e-08,5e-08,gaussian,0.2772115762964472,0.6773890858130468,0.0,5e-08,5e-08,-48.94686560909025,-48.94686560909025,-0.0,0.0
568,0.0,0.0,5e-08,5e-08,gaussian,0.2782435274972255,0.608985429906352,0.0,5e-08,5e-08,-34.20935308787719,-34.20935308787719,0.0,0.0
569,0.0,0.0,5e-08,5e-08,gaussian,0.264024503565694,0.6724479185435791,0.0,5e-08,5e-08,78.42189065151629,78.42189065151629,0.0,-0.0
570,0.0,0.0,5e-08,5e-08,gaussian,0.2567115247893176,0.6254806475368195,0.0,5e-08,5e-08,34.20935308787721,34.20935308787721,0.0,0.0
571,0.0,0.0,5e-08,5e-08,gaussian,0.2991765704732242,0.6826789942238832,0.0,5e-08,5e-08,56.31562186969677,56.31562186969677,0.0,-0.0
572,0.0,0.0,5e-08,5e-08,gaussian,0.3173675426271187,0.6548087087699407,0.0,5e-08,5e-08,41.57810934848371,41.57810934848371,0.0,-0.0
573,0.0,0.0,5e-08,5e-08,gaussian,0.2985884822609617,0.7359252897277149,0.0,5e-08,5e-08,-3.6843781303032586,-3.6843781303032586,0.0,0.0
574,0.0,0.0,5e-08,5e-08,gaussian,0.3517038452376421,0.7986238436729675,0.0,5e-08,5e-08,1.4210854715202004e-14,1.4210854715202004e-14,0.0,-0.0
575,0.0,0.0,5e-08,5e-08,gaussian,0.3227330670388628,0.7914883696682871,0.0,5e-08,5e-08,79.67226471564132,79.67226471564132,0.0,-0.0
576,0.0,0.0,5e-08,5e-08,gaussian,0.3236494664605701,0.7252981615145081,0.0,5e-08,5e-08,60.00000000000006,60.00000000000006,0.0,-0.0
577,0.0,0.0,5e-08,5e-08,gaussian,0.2712906530891812,0.7923276367524659,0.0,5e-08,5e-08,-33.7703137124783,-33.7703137124783,0.0,0.0
578,0.0,0.0,5e-08,5e-08,gaussian,0.2617242606010139,0.6454284890662647,0.0,5e-08,5e-08,33.7703137124783,33.7703137124783,0.0,-0.0
579,0.0,0.0,5e-08,5e-08,gaussian,0.2366439041607888,0.8004942796348935,0.0,5e-08,5e-08,-0.0,-0.0,0.0,0.0
580,0.0,0.0,5e-08,5e-08,gaussian,0.2686084251141651,0.7545997975553984,0.0,5e-08,5e-08,-46.88515685623912,-46.88515685623912,0.0,0.0
581,0.0,0.0,5e-08,5e-08,gaussian,0.3079130935343642,0.8603653903834056,0.0,5e-08,5e-08,-73.11484314376085,-73.11484314376085,0.0,0.0
582,0.0,0.0,5e-08,5e-08,gaussian,0.2588618992089349,0.744932844714821,0.0,5e-08,5e-08,13.114843143760865,13.114843143760865,0.0,0.0
583,0.0,0.0,5e-08,5e-08,gaussian,0.2896459765475125,0.8942311897485941,0.0,5e-08,5e-08,-40.30814797712844,-40.30814797712844,-0.0,0.0
584,0.0,0.0,5e-08,5e-08,gaussian,0.3224811555572907,0.7339019358073946,0.0,5e-08,5e-08,46.872098651419,46.872098651419,0.0,0.0
585,0.0,0.0,5e-08,5e-08,gaussian,0.3094501553865658,0.8259813595974752,0.0,5e-08,5e-08,53.43604932570952,53.43604932570952,0.0,-0.0
586,0.0,0.0,5e-08,5e-08,gaussian,0.3356376263086093,0.722090972932789,0.0,5e-08,5e-08,-13.127901348580963,-13.127901348580963,-0.0,0.0
587,0.0,0.0,5e-08,5e-08,gaussian,0.2740291834760999,0.799194979084784,0.0,5e-08,5e-08,6.56395067429051,6.56395067429051,0.0,0.0
588,0.0,0.0,5e-08,5e-08,gaussian,0.2671965955977246,0.8241062152383318,0.0,5e-08,5e-08,33.744197302838,33.744197302838,0.0,0.0
589,0.0,0.0,5e-08,5e-08,gaussian,0.2174421258760809,0.743373828154383,0.0,5e-08,5e-08,79.6918520228715,79.6918520228715,0.0,0.0
590,0.0,0.0,5e-08,5e-08,gaussian,0.3174379844990007,0.6613944277870927,0.0,5e-08,5e-08,19.6918520228715,19.6918520228715,0.0,0.0
591,0.0,0.0,5e-08,5e-08,gaussian,0.2831850022650529,0.6844534587070232,0.0,5e-08,5e-08,40.3081479771285,40.3081479771285,0.0,0.0
592,0.0,0.0,5e-08,5e-08,gaussian,0.2699304802437679,0.8938281380308067,0.0,5e-08,5e-08,40.29077103213208,40.29077103213208,0.0,0.0
593,0.0,0.0,5e-08,5e-08,gaussian,0.3334790459361483,0.6079450148454736,0.0,5e-08,5e-08,79.70922896786794,79.70922896786794,0.0,0.0
594,0.0,0.0,5e-08,5e-08,gaussian,0.3316295354941722,0.8737690721983683,0.0,5e-08,5e-08,46.86051402142139,46.86051402142139,0.0,0.0
595,0.0,0.0,5e-08,5e-08,gaussian,0.3485596680012411,0.8657652182843872,0.0,5e-08,5e-08,73.13948597857862,73.13948597857862,0.0,-0.0
596,0.0,0.0,5e-08,5e-08,gaussian,0.2104488122855758,0.8401648734097547,0.0,5e-08,5e-08,-59.99999999999997,-59.99999999999997,0.0,0.0
597,0.0,0.0,5e-08,5e-08,gaussian,0.3257871372356801,0.713561028490172,0.0,5e-08,5e-08,-26.27897195715714,-26.27897195715714,-0.0,0.0
598,0.0,0.0,5e-08,5e-08,gaussian,0.3066208313320047,0.8828142819272885,0.0,5e-08,5e-08,-40.29077103213206,-40.29077103213206,0.0,0.0
599,0.0,0.0,5e-08,5e-08,gaussian,0.2793330505090208,0.7378938352665463,0.0,5e-08,5e-08,46.86051402142138,46.86051402142138,0.0,-0.0
600,0.0,0.0,5e-08,5e-08,gaussian,0.2991204314930302,0.6511316253558354,0.0,5e-08,5e-08,-6.56974298928931,-6.56974298928931,0.0,0.0
